,urls
15492,https://www.pagina12.com.ar/diario/economia/2-174360-2011-08-13.html
15493,https://www.pagina12.com.ar/diario/economia/2-174361-2011-08-13.html
15494,https://www.pagina12.com.ar/diario/economia/2-174362-2011-08-13.html
15495,https://www.pagina12.com.ar/diario/economia/2-174363-2011-08-13.html
15496,https://www.pagina12.com.ar/diario/economia/2-174364-2011-08-13.html
15497,https://www.pagina12.com.ar/diario/economia/2-174365-2011-08-13.html
15498,https://www.pagina12.com.ar/diario/sociedad/3-174379-2011-08-13.html
15499,https://www.pagina12.com.ar/diario/sociedad/3-174415-2011-08-13.html
15500,https://www.pagina12.com.ar/diario/sociedad/3-174404-2011-08-13.html
15501,https://www.pagina12.com.ar/diario/sociedad/3-174401-2011-08-13.html
15502,https://www.pagina12.com.ar/diario/sociedad/3-174375-2011-08-13.html
15503,https://www.pagina12.com.ar/diario/sociedad/3-174380-2011-08-13.html
15504,https://www.pagina12.com.ar/diario/sociedad/3-174405-2011-08-13.html
15505,https://www.pagina12.com.ar/diario/sociedad/3-174416-2011-08-13.html
15506,https://www.pagina12.com.ar/diario/sociedad/3-174381-2011-08-13.html
15507,https://www.pagina12.com.ar/diario/sociedad/3-174383-2011-08-13.html
15508,https://www.pagina12.com.ar/diario/sociedad/3-174384-2011-08-13.html
15509,https://www.pagina12.com.ar/diario/sociedad/3-174402-2011-08-13.html
15510,https://www.pagina12.com.ar/diario/sociedad/3-174407-2011-08-13.html
15511,https://www.pagina12.com.ar/diario/sociedad/3-174417-2011-08-13.html
15512,https://www.pagina12.com.ar/diario/sociedad/3-174418-2011-08-13.html
15513,https://www.pagina12.com.ar/diario/sociedad/3-174419-2011-08-13.html
15514,https://www.pagina12.com.ar/diario/cdigital/31-174051-2011-08-13.html
15515,https://www.pagina12.com.ar/diario/cdigital/31-174052-2011-08-13.html
15516,https://www.pagina12.com.ar/diario/cdigital/31-174053-2011-08-13.html
15517,https://www.pagina12.com.ar/diario/cdigital/31-174054-2011-08-13.html
15518,https://www.pagina12.com.ar/diario/suplementos/espectaculos/18-22590-2011-08-13.html
15519,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-22586-2011-08-13.html
15520,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-22581-2011-08-13.html
15521,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-22588-2011-08-13.html
15522,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-22585-2011-08-13.html
15523,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-22582-2011-08-13.html
15524,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-22583-2011-08-13.html
15525,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-22584-2011-08-13.html
15526,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22580-2011-08-13.html
15527,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-22589-2011-08-13.html
15528,https://www.pagina12.com.ar/diario/laventana/26-174137-2011-08-13.html
15529,https://www.pagina12.com.ar/diario/laventana/26-174136-2011-08-13.html
15530,https://www.pagina12.com.ar/diario/elmundo/4-174395-2011-08-13.html
15531,https://www.pagina12.com.ar/diario/elmundo/4-174357-2011-08-13.html
15532,https://www.pagina12.com.ar/diario/elmundo/4-174358-2011-08-13.html
15533,https://www.pagina12.com.ar/diario/elmundo/4-174372-2011-08-13.html
15534,https://www.pagina12.com.ar/diario/elmundo/4-174373-2011-08-13.html
15535,https://www.pagina12.com.ar/diario/elmundo/4-174374-2011-08-13.html
15536,https://www.pagina12.com.ar/diario/deportes/8-174386-2011-08-13.html
15537,https://www.pagina12.com.ar/diario/deportes/8-174388-2011-08-13.html
15538,https://www.pagina12.com.ar/diario/deportes/8-174366-2011-08-13.html
15539,https://www.pagina12.com.ar/diario/deportes/8-174367-2011-08-13.html
15540,https://www.pagina12.com.ar/diario/deportes/8-174393-2011-08-13.html
15541,https://www.pagina12.com.ar/diario/deportes/8-174394-2011-08-13.html
15542,https://www.pagina12.com.ar/diario/deportes/8-174396-2011-08-13.html
15543,https://www.pagina12.com.ar/diario/deportes/8-174368-2011-08-13.html
15544,https://www.pagina12.com.ar/diario/deportes/8-174369-2011-08-13.html
15545,https://www.pagina12.com.ar/diario/deportes/8-174370-2011-08-13.html
15546,https://www.pagina12.com.ar/diario/deportes/8-174371-2011-08-13.html
15547,https://www.pagina12.com.ar/diario/deportes/8-174389-2011-08-13.html
15548,https://www.pagina12.com.ar/diario/deportes/8-174390-2011-08-13.html
15549,https://www.pagina12.com.ar/diario/deportes/8-174391-2011-08-13.html
15550,https://www.pagina12.com.ar/diario/deportes/8-174392-2011-08-13.html
15551,https://www.pagina12.com.ar/diario/deportes/8-174397-2011-08-13.html
15552,https://www.pagina12.com.ar/diario/deportes/8-174398-2011-08-13.html
15553,https://www.pagina12.com.ar/diario/deportes/8-174399-2011-08-13.html
15554,https://www.pagina12.com.ar/diario/deportes/8-174400-2011-08-13.html
15555,https://www.pagina12.com.ar/diario/psicologia/9-174192-2011-08-13.html
15556,https://www.pagina12.com.ar/diario/psicologia/9-174193-2011-08-13.html
15557,https://www.pagina12.com.ar/diario/psicologia/9-174194-2011-08-13.html
15558,https://www.pagina12.com.ar/diario/universidad/10-174350-2011-08-13.html
15559,https://www.pagina12.com.ar/diario/universidad/10-174351-2011-08-13.html
15560,https://www.pagina12.com.ar/diario/universidad/10-174352-2011-08-13.html
15561,https://www.pagina12.com.ar/diario/universidad/10-174353-2011-08-13.html
15562,https://www.pagina12.com.ar/diario/universidad/10-174354-2011-08-13.html
15563,https://www.pagina12.com.ar/diario/universidad/10-174355-2011-08-13.html
15564,https://www.pagina12.com.ar/diario/universidad/10-174072-2011-08-13.html
15565,https://www.pagina12.com.ar/diario/universidad/10-174073-2011-08-13.html
15566,https://www.pagina12.com.ar/diario/universidad/10-174077-2011-08-13.html
15567,https://www.pagina12.com.ar/diario/contratapa/13-174349-2011-08-13.html
15568,https://www.pagina12.com.ar/diario/pirulo/30-174413-2011-08-13.html
15569,https://www.pagina12.com.ar/diario/elpais/1-174467-2011-08-14.html
15570,https://www.pagina12.com.ar/diario/elpais/1-174468-2011-08-14.html
15571,https://www.pagina12.com.ar/diario/elpais/1-174449-2011-08-14.html
15572,https://www.pagina12.com.ar/diario/elpais/1-174466-2011-08-14.html
15573,https://www.pagina12.com.ar/diario/elpais/1-174464-2011-08-14.html
15574,https://www.pagina12.com.ar/diario/elpais/1-174465-2011-08-14.html
15575,https://www.pagina12.com.ar/diario/elpais/1-174462-2011-08-14.html
15576,https://www.pagina12.com.ar/diario/elpais/1-174463-2011-08-14.html
15577,https://www.pagina12.com.ar/diario/elpais/1-174459-2011-08-14.html
15578,https://www.pagina12.com.ar/diario/elpais/1-174444-2011-08-14.html
15579,https://www.pagina12.com.ar/diario/economia/2-174460-2011-08-14.html
15580,https://www.pagina12.com.ar/diario/economia/2-174461-2011-08-14.html
15581,https://www.pagina12.com.ar/diario/sociedad/3-174445-2011-08-14.html
15582,https://www.pagina12.com.ar/diario/sociedad/3-174446-2011-08-14.html
15583,https://www.pagina12.com.ar/diario/sociedad/3-174455-2011-08-14.html
15584,https://www.pagina12.com.ar/diario/sociedad/3-174428-2011-08-14.html
15585,https://www.pagina12.com.ar/diario/sociedad/3-174456-2011-08-14.html
15586,https://www.pagina12.com.ar/diario/sociedad/3-174457-2011-08-14.html
15587,https://www.pagina12.com.ar/diario/sociedad/3-174458-2011-08-14.html
15588,https://www.pagina12.com.ar/diario/cdigital/31-174051-2011-08-14.html
15589,https://www.pagina12.com.ar/diario/cdigital/31-174052-2011-08-14.html
15590,https://www.pagina12.com.ar/diario/cdigital/31-174053-2011-08-14.html
15591,https://www.pagina12.com.ar/diario/cdigital/31-174054-2011-08-14.html
15592,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-22594-2011-08-14.html
15593,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-22592-2011-08-14.html
15594,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-22591-2011-08-14.html
15595,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-22593-2011-08-14.html
15596,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-22595-2011-08-14.html
15597,https://www.pagina12.com.ar/diario/laventana/26-174137-2011-08-14.html
15598,https://www.pagina12.com.ar/diario/laventana/26-174136-2011-08-14.html
15599,https://www.pagina12.com.ar/diario/elmundo/4-174443-2011-08-14.html
15600,https://www.pagina12.com.ar/diario/elmundo/4-174447-2011-08-14.html
15601,https://www.pagina12.com.ar/diario/elmundo/4-174441-2011-08-14.html
15602,https://www.pagina12.com.ar/diario/elmundo/4-174448-2011-08-14.html
15603,https://www.pagina12.com.ar/diario/elmundo/4-174440-2011-08-14.html
15604,https://www.pagina12.com.ar/diario/elmundo/4-174442-2011-08-14.html
15605,https://www.pagina12.com.ar/diario/deportes/8-174434-2011-08-14.html
15606,https://www.pagina12.com.ar/diario/deportes/8-174435-2011-08-14.html
15607,https://www.pagina12.com.ar/diario/deportes/8-174450-2011-08-14.html
15608,https://www.pagina12.com.ar/diario/deportes/8-174429-2011-08-14.html
15609,https://www.pagina12.com.ar/diario/deportes/8-174451-2011-08-14.html
15610,https://www.pagina12.com.ar/diario/deportes/8-174430-2011-08-14.html
15611,https://www.pagina12.com.ar/diario/deportes/8-174431-2011-08-14.html
15612,https://www.pagina12.com.ar/diario/deportes/8-174432-2011-08-14.html
15613,https://www.pagina12.com.ar/diario/deportes/8-174433-2011-08-14.html
15614,https://www.pagina12.com.ar/diario/deportes/8-174436-2011-08-14.html
15615,https://www.pagina12.com.ar/diario/deportes/8-174437-2011-08-14.html
15616,https://www.pagina12.com.ar/diario/deportes/8-174438-2011-08-14.html
15617,https://www.pagina12.com.ar/diario/deportes/8-174439-2011-08-14.html
15618,https://www.pagina12.com.ar/diario/deportes/8-174452-2011-08-14.html
15619,https://www.pagina12.com.ar/diario/deportes/8-174453-2011-08-14.html
15620,https://www.pagina12.com.ar/diario/deportes/8-174454-2011-08-14.html
15621,https://www.pagina12.com.ar/diario/psicologia/9-174192-2011-08-14.html
15622,https://www.pagina12.com.ar/diario/psicologia/9-174193-2011-08-14.html
15623,https://www.pagina12.com.ar/diario/psicologia/9-174194-2011-08-14.html
15624,https://www.pagina12.com.ar/diario/especiales/18-174356-2011-08-14.html
15625,https://www.pagina12.com.ar/diario/universidad/10-174350-2011-08-14.html
15626,https://www.pagina12.com.ar/diario/universidad/10-174351-2011-08-14.html
15627,https://www.pagina12.com.ar/diario/universidad/10-174352-2011-08-14.html
15628,https://www.pagina12.com.ar/diario/universidad/10-174353-2011-08-14.html
15629,https://www.pagina12.com.ar/diario/universidad/10-174354-2011-08-14.html
15630,https://www.pagina12.com.ar/diario/universidad/10-174355-2011-08-14.html
15631,https://www.pagina12.com.ar/diario/universidad/10-174072-2011-08-14.html
15632,https://www.pagina12.com.ar/diario/universidad/10-174073-2011-08-14.html
15633,https://www.pagina12.com.ar/diario/universidad/10-174077-2011-08-14.html
15634,https://www.pagina12.com.ar/diario/contratapa/13-174469-2011-08-14.html
15635,https://www.pagina12.com.ar/diario/pirulo/30-174470-2011-08-14.html
15636,https://www.pagina12.com.ar/diario/elpais/1-174510-2011-08-15.html
15637,https://www.pagina12.com.ar/diario/elpais/1-174521-2011-08-15.html
15638,https://www.pagina12.com.ar/diario/elpais/1-174530-2011-08-15.html
15639,https://www.pagina12.com.ar/diario/elpais/1-174532-2011-08-15.html
15640,https://www.pagina12.com.ar/diario/elpais/1-174525-2011-08-15.html
15641,https://www.pagina12.com.ar/diario/elpais/1-174526-2011-08-15.html
15642,https://www.pagina12.com.ar/diario/elpais/1-174522-2011-08-15.html
15643,https://www.pagina12.com.ar/diario/elpais/1-174523-2011-08-15.html
15644,https://www.pagina12.com.ar/diario/elpais/1-174524-2011-08-15.html
15645,https://www.pagina12.com.ar/diario/elpais/1-174520-2011-08-15.html
15646,https://www.pagina12.com.ar/diario/elpais/1-174506-2011-08-15.html
15647,https://www.pagina12.com.ar/diario/elpais/1-174531-2011-08-15.html
15648,https://www.pagina12.com.ar/diario/elpais/1-174528-2011-08-15.html
15649,https://www.pagina12.com.ar/diario/elpais/1-174529-2011-08-15.html
15650,https://www.pagina12.com.ar/diario/elpais/1-174507-2011-08-15.html
15651,https://www.pagina12.com.ar/diario/elpais/1-174508-2011-08-15.html
15652,https://www.pagina12.com.ar/diario/elpais/1-174509-2011-08-15.html
15653,https://www.pagina12.com.ar/diario/elpais/1-174511-2011-08-15.html
15654,https://www.pagina12.com.ar/diario/elpais/1-174512-2011-08-15.html
15655,https://www.pagina12.com.ar/diario/elpais/1-174513-2011-08-15.html
15656,https://www.pagina12.com.ar/diario/elpais/1-174514-2011-08-15.html
15657,https://www.pagina12.com.ar/diario/elpais/1-174527-2011-08-15.html
15658,https://www.pagina12.com.ar/diario/elpais/1-174504-2011-08-15.html
15659,https://www.pagina12.com.ar/diario/elpais/1-174516-2011-08-15.html
15660,https://www.pagina12.com.ar/diario/elpais/1-174517-2011-08-15.html
15661,https://www.pagina12.com.ar/diario/elpais/1-174518-2011-08-15.html
15662,https://www.pagina12.com.ar/diario/elpais/1-174505-2011-08-15.html
15663,https://www.pagina12.com.ar/diario/elpais/1-174502-2011-08-15.html
15664,https://www.pagina12.com.ar/diario/economia/2-174478-2011-08-15.html
15665,https://www.pagina12.com.ar/diario/economia/2-174479-2011-08-15.html
15666,https://www.pagina12.com.ar/diario/sociedad/3-174480-2011-08-15.html
15667,https://www.pagina12.com.ar/diario/sociedad/3-174493-2011-08-15.html
15668,https://www.pagina12.com.ar/diario/sociedad/3-174494-2011-08-15.html
15669,https://www.pagina12.com.ar/diario/sociedad/3-174481-2011-08-15.html
15670,https://www.pagina12.com.ar/diario/sociedad/3-174483-2011-08-15.html
15671,https://www.pagina12.com.ar/diario/sociedad/3-174495-2011-08-15.html
15672,https://www.pagina12.com.ar/diario/sociedad/3-174496-2011-08-15.html
15673,https://www.pagina12.com.ar/diario/sociedad/3-174497-2011-08-15.html
15674,https://www.pagina12.com.ar/diario/sociedad/3-174498-2011-08-15.html
15675,https://www.pagina12.com.ar/diario/cdigital/31-174051-2011-08-15.html
15676,https://www.pagina12.com.ar/diario/cdigital/31-174052-2011-08-15.html
15677,https://www.pagina12.com.ar/diario/cdigital/31-174053-2011-08-15.html
15678,https://www.pagina12.com.ar/diario/cdigital/31-174054-2011-08-15.html
15679,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-22598-2011-08-15.html
15680,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-22596-2011-08-15.html
15681,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-22597-2011-08-15.html
15682,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22599-2011-08-15.html
15683,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22600-2011-08-15.html
15684,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22601-2011-08-15.html
15685,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22602-2011-08-15.html
15686,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22603-2011-08-15.html
15687,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22604-2011-08-15.html
15688,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-22605-2011-08-15.html
15689,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-22606-2011-08-15.html
15690,https://www.pagina12.com.ar/diario/laventana/26-174137-2011-08-15.html
15691,https://www.pagina12.com.ar/diario/laventana/26-174136-2011-08-15.html
15692,https://www.pagina12.com.ar/diario/elmundo/4-174489-2011-08-15.html
15693,https://www.pagina12.com.ar/diario/elmundo/4-174490-2011-08-15.html
15694,https://www.pagina12.com.ar/diario/elmundo/4-174491-2011-08-15.html
15695,https://www.pagina12.com.ar/diario/elmundo/4-174486-2011-08-15.html
15696,https://www.pagina12.com.ar/diario/elmundo/4-174487-2011-08-15.html
15697,https://www.pagina12.com.ar/diario/elmundo/4-174488-2011-08-15.html
15698,https://www.pagina12.com.ar/diario/psicologia/9-174192-2011-08-15.html
15699,https://www.pagina12.com.ar/diario/psicologia/9-174193-2011-08-15.html
15700,https://www.pagina12.com.ar/diario/psicologia/9-174194-2011-08-15.html
15701,https://www.pagina12.com.ar/diario/universidad/10-174350-2011-08-15.html
15702,https://www.pagina12.com.ar/diario/universidad/10-174351-2011-08-15.html
15703,https://www.pagina12.com.ar/diario/universidad/10-174352-2011-08-15.html
15704,https://www.pagina12.com.ar/diario/universidad/10-174353-2011-08-15.html
15705,https://www.pagina12.com.ar/diario/universidad/10-174354-2011-08-15.html
15706,https://www.pagina12.com.ar/diario/universidad/10-174355-2011-08-15.html
15707,https://www.pagina12.com.ar/diario/universidad/10-174072-2011-08-15.html
15708,https://www.pagina12.com.ar/diario/universidad/10-174073-2011-08-15.html
15709,https://www.pagina12.com.ar/diario/universidad/10-174077-2011-08-15.html
15710,https://www.pagina12.com.ar/diario/contratapa/13-174515-2011-08-15.html
15711,https://www.pagina12.com.ar/diario/pirulo/30-174519-2011-08-15.html
15712,https://www.pagina12.com.ar/diario/elpais/1-174604-2011-08-16.html
15713,https://www.pagina12.com.ar/diario/elpais/1-174606-2011-08-16.html
15714,https://www.pagina12.com.ar/diario/elpais/1-174605-2011-08-16.html
15715,https://www.pagina12.com.ar/diario/elpais/1-174607-2011-08-16.html
15716,https://www.pagina12.com.ar/diario/elpais/1-174608-2011-08-16.html
15717,https://www.pagina12.com.ar/diario/elpais/1-174554-2011-08-16.html
15718,https://www.pagina12.com.ar/diario/elpais/1-174555-2011-08-16.html
15719,https://www.pagina12.com.ar/diario/elpais/1-174556-2011-08-16.html
15720,https://www.pagina12.com.ar/diario/elpais/1-174558-2011-08-16.html
15721,https://www.pagina12.com.ar/diario/elpais/1-174559-2011-08-16.html
15722,https://www.pagina12.com.ar/diario/elpais/1-174561-2011-08-16.html
15723,https://www.pagina12.com.ar/diario/elpais/1-174609-2011-08-16.html
15724,https://www.pagina12.com.ar/diario/elpais/1-174610-2011-08-16.html
15725,https://www.pagina12.com.ar/diario/elpais/1-174611-2011-08-16.html
15726,https://www.pagina12.com.ar/diario/elpais/1-174568-2011-08-16.html
15727,https://www.pagina12.com.ar/diario/elpais/1-174612-2011-08-16.html
15728,https://www.pagina12.com.ar/diario/elpais/1-174613-2011-08-16.html
15729,https://www.pagina12.com.ar/diario/elpais/1-174565-2011-08-16.html
15730,https://www.pagina12.com.ar/diario/elpais/1-174614-2011-08-16.html
15731,https://www.pagina12.com.ar/diario/elpais/1-174548-2011-08-16.html
15732,https://www.pagina12.com.ar/diario/economia/2-174550-2011-08-16.html
15733,https://www.pagina12.com.ar/diario/economia/2-174551-2011-08-16.html
15734,https://www.pagina12.com.ar/diario/economia/2-174552-2011-08-16.html
15735,https://www.pagina12.com.ar/diario/economia/2-174553-2011-08-16.html
15736,https://www.pagina12.com.ar/diario/economia/2-174569-2011-08-16.html
15737,https://www.pagina12.com.ar/diario/economia/2-174570-2011-08-16.html
15738,https://www.pagina12.com.ar/diario/economia/2-174571-2011-08-16.html
15739,https://www.pagina12.com.ar/diario/economia/2-174575-2011-08-16.html
15740,https://www.pagina12.com.ar/diario/economia/2-174576-2011-08-16.html
15741,https://www.pagina12.com.ar/diario/economia/2-174578-2011-08-16.html
15742,https://www.pagina12.com.ar/diario/economia/2-174579-2011-08-16.html
15743,https://www.pagina12.com.ar/diario/sociedad/3-174588-2011-08-16.html
15744,https://www.pagina12.com.ar/diario/sociedad/3-174590-2011-08-16.html
15745,https://www.pagina12.com.ar/diario/sociedad/3-174584-2011-08-16.html
15746,https://www.pagina12.com.ar/diario/sociedad/3-174585-2011-08-16.html
15747,https://www.pagina12.com.ar/diario/sociedad/3-174572-2011-08-16.html
15748,https://www.pagina12.com.ar/diario/sociedad/3-174573-2011-08-16.html
15749,https://www.pagina12.com.ar/diario/sociedad/3-174574-2011-08-16.html
15750,https://www.pagina12.com.ar/diario/sociedad/3-174577-2011-08-16.html
15751,https://www.pagina12.com.ar/diario/sociedad/3-174580-2011-08-16.html
15752,https://www.pagina12.com.ar/diario/sociedad/3-174581-2011-08-16.html
15753,https://www.pagina12.com.ar/diario/sociedad/3-174582-2011-08-16.html
15754,https://www.pagina12.com.ar/diario/sociedad/3-174583-2011-08-16.html
15755,https://www.pagina12.com.ar/diario/sociedad/3-174592-2011-08-16.html
15756,https://www.pagina12.com.ar/diario/cdigital/31-174593-2011-08-16.html
15757,https://www.pagina12.com.ar/diario/cdigital/31-174594-2011-08-16.html
15758,https://www.pagina12.com.ar/diario/suplementos/espectaculos/21-22613-2011-08-16.html
15759,https://www.pagina12.com.ar/diario/suplementos/espectaculos/21-22614-2011-08-16.html
15760,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-22607-2011-08-16.html
15761,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-22608-2011-08-16.html
15762,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-22610-2011-08-16.html
15763,https://www.pagina12.com.ar/diario/suplementos/espectaculos/6-22615-2011-08-16.html
15764,https://www.pagina12.com.ar/diario/suplementos/espectaculos/6-22616-2011-08-16.html
15765,https://www.pagina12.com.ar/diario/suplementos/espectaculos/6-22617-2011-08-16.html
15766,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-22609-2011-08-16.html
15767,https://www.pagina12.com.ar/diario/suplementos/espectaculos/13-22611-2011-08-16.html
15768,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-22612-2011-08-16.html
15769,https://www.pagina12.com.ar/diario/laventana/26-174137-2011-08-16.html
15770,https://www.pagina12.com.ar/diario/laventana/26-174136-2011-08-16.html
15771,https://www.pagina12.com.ar/diario/elmundo/4-174557-2011-08-16.html
15772,https://www.pagina12.com.ar/diario/elmundo/4-174560-2011-08-16.html
15773,https://www.pagina12.com.ar/diario/elmundo/4-174562-2011-08-16.html
15774,https://www.pagina12.com.ar/diario/elmundo/4-174563-2011-08-16.html
15775,https://www.pagina12.com.ar/diario/elmundo/4-174564-2011-08-16.html
15776,https://www.pagina12.com.ar/diario/elmundo/4-174566-2011-08-16.html
15777,https://www.pagina12.com.ar/diario/elmundo/4-174567-2011-08-16.html
15778,https://www.pagina12.com.ar/diario/deportes/8-174595-2011-08-16.html
15779,https://www.pagina12.com.ar/diario/deportes/8-174596-2011-08-16.html
15780,https://www.pagina12.com.ar/diario/deportes/8-174597-2011-08-16.html
15781,https://www.pagina12.com.ar/diario/deportes/8-174598-2011-08-16.html
15782,https://www.pagina12.com.ar/diario/deportes/8-174599-2011-08-16.html
15783,https://www.pagina12.com.ar/diario/deportes/8-174600-2011-08-16.html
15784,https://www.pagina12.com.ar/diario/deportes/8-174601-2011-08-16.html
15785,https://www.pagina12.com.ar/diario/deportes/8-174602-2011-08-16.html
15786,https://www.pagina12.com.ar/diario/psicologia/9-174192-2011-08-16.html
15787,https://www.pagina12.com.ar/diario/psicologia/9-174193-2011-08-16.html
15788,https://www.pagina12.com.ar/diario/psicologia/9-174194-2011-08-16.html
15789,https://www.pagina12.com.ar/diario/universidad/10-174586-2011-08-16.html
15790,https://www.pagina12.com.ar/diario/universidad/10-174587-2011-08-16.html
15791,https://www.pagina12.com.ar/diario/universidad/10-174589-2011-08-16.html
15792,https://www.pagina12.com.ar/diario/universidad/10-174591-2011-08-16.html
15793,https://www.pagina12.com.ar/diario/universidad/10-174350-2011-08-16.html
15794,https://www.pagina12.com.ar/diario/universidad/10-174351-2011-08-16.html
15795,https://www.pagina12.com.ar/diario/universidad/10-174352-2011-08-16.html
15796,https://www.pagina12.com.ar/diario/universidad/10-174353-2011-08-16.html
15797,https://www.pagina12.com.ar/diario/universidad/10-174354-2011-08-16.html
15798,https://www.pagina12.com.ar/diario/universidad/10-174355-2011-08-16.html
15799,https://www.pagina12.com.ar/diario/contratapa/13-174603-2011-08-16.html
15800,https://www.pagina12.com.ar/diario/elpais/1-174697-2011-08-17.html
15801,https://www.pagina12.com.ar/diario/elpais/1-174699-2011-08-17.html
15802,https://www.pagina12.com.ar/diario/elpais/1-174700-2011-08-17.html
15803,https://www.pagina12.com.ar/diario/elpais/1-174701-2011-08-17.html
15804,https://www.pagina12.com.ar/diario/elpais/1-174671-2011-08-17.html
15805,https://www.pagina12.com.ar/diario/elpais/1-174672-2011-08-17.html
15806,https://www.pagina12.com.ar/diario/elpais/1-174673-2011-08-17.html
15807,https://www.pagina12.com.ar/diario/elpais/1-174669-2011-08-17.html
15808,https://www.pagina12.com.ar/diario/elpais/1-174670-2011-08-17.html
15809,https://www.pagina12.com.ar/diario/elpais/1-174655-2011-08-17.html
15810,https://www.pagina12.com.ar/diario/elpais/1-174656-2011-08-17.html
15811,https://www.pagina12.com.ar/diario/elpais/1-174657-2011-08-17.html
15812,https://www.pagina12.com.ar/diario/elpais/1-174664-2011-08-17.html
15813,https://www.pagina12.com.ar/diario/elpais/1-174665-2011-08-17.html
15814,https://www.pagina12.com.ar/diario/elpais/1-174666-2011-08-17.html
15815,https://www.pagina12.com.ar/diario/elpais/1-174667-2011-08-17.html
15816,https://www.pagina12.com.ar/diario/elpais/1-174668-2011-08-17.html
15817,https://www.pagina12.com.ar/diario/elpais/1-174702-2011-08-17.html
15818,https://www.pagina12.com.ar/diario/elpais/1-174703-2011-08-17.html
15819,https://www.pagina12.com.ar/diario/elpais/1-174704-2011-08-17.html
15820,https://www.pagina12.com.ar/diario/elpais/1-174705-2011-08-17.html
15821,https://www.pagina12.com.ar/diario/economia/2-174648-2011-08-17.html
15822,https://www.pagina12.com.ar/diario/economia/2-174649-2011-08-17.html
15823,https://www.pagina12.com.ar/diario/economia/2-174638-2011-08-17.html
15824,https://www.pagina12.com.ar/diario/economia/2-174639-2011-08-17.html
15825,https://www.pagina12.com.ar/diario/economia/2-174640-2011-08-17.html
15826,https://www.pagina12.com.ar/diario/economia/2-174641-2011-08-17.html
15827,https://www.pagina12.com.ar/diario/economia/2-174642-2011-08-17.html
15828,https://www.pagina12.com.ar/diario/economia/2-174650-2011-08-17.html
15829,https://www.pagina12.com.ar/diario/economia/2-174651-2011-08-17.html
15830,https://www.pagina12.com.ar/diario/economia/2-174652-2011-08-17.html
15831,https://www.pagina12.com.ar/diario/economia/2-174653-2011-08-17.html
15832,https://www.pagina12.com.ar/diario/sociedad/3-174659-2011-08-17.html
15833,https://www.pagina12.com.ar/diario/sociedad/3-174674-2011-08-17.html
15834,https://www.pagina12.com.ar/diario/sociedad/3-174675-2011-08-17.html
15835,https://www.pagina12.com.ar/diario/sociedad/3-174680-2011-08-17.html
15836,https://www.pagina12.com.ar/diario/sociedad/3-174681-2011-08-17.html
15837,https://www.pagina12.com.ar/diario/sociedad/3-174682-2011-08-17.html
15838,https://www.pagina12.com.ar/diario/sociedad/3-174643-2011-08-17.html
15839,https://www.pagina12.com.ar/diario/sociedad/3-174660-2011-08-17.html
15840,https://www.pagina12.com.ar/diario/sociedad/3-174683-2011-08-17.html
15841,https://www.pagina12.com.ar/diario/sociedad/3-174644-2011-08-17.html
15842,https://www.pagina12.com.ar/diario/sociedad/3-174661-2011-08-17.html
15843,https://www.pagina12.com.ar/diario/sociedad/3-174662-2011-08-17.html
15844,https://www.pagina12.com.ar/diario/sociedad/3-174663-2011-08-17.html
15845,https://www.pagina12.com.ar/diario/sociedad/3-174676-2011-08-17.html
15846,https://www.pagina12.com.ar/diario/sociedad/3-174677-2011-08-17.html
15847,https://www.pagina12.com.ar/diario/sociedad/3-174678-2011-08-17.html
15848,https://www.pagina12.com.ar/diario/sociedad/3-174679-2011-08-17.html
15849,https://www.pagina12.com.ar/diario/cdigital/31-174593-2011-08-17.html
15850,https://www.pagina12.com.ar/diario/cdigital/31-174594-2011-08-17.html
