,urls
10014,https://www.pagina12.com.ar/diario/elpais/1-147390-2010-06-11.html
10015,https://www.pagina12.com.ar/diario/elpais/1-147396-2010-06-11.html
10016,https://www.pagina12.com.ar/diario/elpais/1-147386-2010-06-11.html
10017,https://www.pagina12.com.ar/diario/elpais/1-147384-2010-06-11.html
10018,https://www.pagina12.com.ar/diario/elpais/1-147387-2010-06-11.html
10019,https://www.pagina12.com.ar/diario/elpais/1-147381-2010-06-11.html
10020,https://www.pagina12.com.ar/diario/elpais/1-147385-2010-06-11.html
10021,https://www.pagina12.com.ar/diario/elpais/1-147383-2010-06-11.html
10022,https://www.pagina12.com.ar/diario/elpais/1-147382-2010-06-11.html
10023,https://www.pagina12.com.ar/diario/elpais/1-147389-2010-06-11.html
10024,https://www.pagina12.com.ar/diario/elpais/1-147392-2010-06-11.html
10025,https://www.pagina12.com.ar/diario/elpais/1-147397-2010-06-11.html
10026,https://www.pagina12.com.ar/diario/elpais/1-147398-2010-06-11.html
10027,https://www.pagina12.com.ar/diario/elpais/1-147399-2010-06-11.html
10028,https://www.pagina12.com.ar/diario/elpais/1-147402-2010-06-11.html
10029,https://www.pagina12.com.ar/diario/elpais/1-147403-2010-06-11.html
10030,https://www.pagina12.com.ar/diario/elpais/1-147404-2010-06-11.html
10031,https://www.pagina12.com.ar/diario/elpais/1-147405-2010-06-11.html
10032,https://www.pagina12.com.ar/diario/economia/2-147375-2010-06-11.html
10033,https://www.pagina12.com.ar/diario/economia/2-147331-2010-06-11.html
10034,https://www.pagina12.com.ar/diario/economia/2-147333-2010-06-11.html
10035,https://www.pagina12.com.ar/diario/economia/2-147377-2010-06-11.html
10036,https://www.pagina12.com.ar/diario/economia/2-147332-2010-06-11.html
10037,https://www.pagina12.com.ar/diario/economia/2-147376-2010-06-11.html
10038,https://www.pagina12.com.ar/diario/economia/2-147378-2010-06-11.html
10039,https://www.pagina12.com.ar/diario/economia/2-147379-2010-06-11.html
10040,https://www.pagina12.com.ar/diario/economia/2-147380-2010-06-11.html
10041,https://www.pagina12.com.ar/diario/sociedad/3-147372-2010-06-11.html
10042,https://www.pagina12.com.ar/diario/sociedad/3-147373-2010-06-11.html
10043,https://www.pagina12.com.ar/diario/sociedad/3-147374-2010-06-11.html
10044,https://www.pagina12.com.ar/diario/sociedad/3-147365-2010-06-11.html
10045,https://www.pagina12.com.ar/diario/sociedad/3-147361-2010-06-11.html
10046,https://www.pagina12.com.ar/diario/sociedad/3-147366-2010-06-11.html
10047,https://www.pagina12.com.ar/diario/sociedad/3-147359-2010-06-11.html
10048,https://www.pagina12.com.ar/diario/sociedad/3-147360-2010-06-11.html
10049,https://www.pagina12.com.ar/diario/sociedad/3-147362-2010-06-11.html
10050,https://www.pagina12.com.ar/diario/sociedad/3-147363-2010-06-11.html
10051,https://www.pagina12.com.ar/diario/sociedad/3-147364-2010-06-11.html
10052,https://www.pagina12.com.ar/diario/laventana/26-147249-2010-06-11.html
10053,https://www.pagina12.com.ar/diario/laventana/26-147250-2010-06-11.html
10054,https://www.pagina12.com.ar/diario/laventana/26-147251-2010-06-11.html
10055,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-18265-2010-06-11.html
10056,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18262-2010-06-11.html
10057,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18263-2010-06-11.html
10058,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-18264-2010-06-11.html
10059,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-18261-2010-06-11.html
10060,https://www.pagina12.com.ar/diario/suplementos/espectaculos/18-18257-2010-06-11.html
10061,https://www.pagina12.com.ar/diario/suplementos/espectaculos/4-18266-2010-06-11.html
10062,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18258-2010-06-11.html
10063,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18259-2010-06-11.html
10064,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18260-2010-06-11.html
10065,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18267-2010-06-11.html
10066,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18268-2010-06-11.html
10067,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18269-2010-06-11.html
10068,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-18270-2010-06-11.html
10069,https://www.pagina12.com.ar/diario/elmundo/4-147327-2010-06-11.html
10070,https://www.pagina12.com.ar/diario/elmundo/4-147329-2010-06-11.html
10071,https://www.pagina12.com.ar/diario/elmundo/4-147330-2010-06-11.html
10072,https://www.pagina12.com.ar/diario/elmundo/4-147357-2010-06-11.html
10073,https://www.pagina12.com.ar/diario/elmundo/4-147358-2010-06-11.html
10074,https://www.pagina12.com.ar/diario/elmundo/4-147355-2010-06-11.html
10075,https://www.pagina12.com.ar/diario/elmundo/4-147328-2010-06-11.html
10076,https://www.pagina12.com.ar/diario/elmundo/4-147356-2010-06-11.html
10077,https://www.pagina12.com.ar/diario/deportes/8-147349-2010-06-11.html
10078,https://www.pagina12.com.ar/diario/deportes/8-147350-2010-06-11.html
10079,https://www.pagina12.com.ar/diario/deportes/8-147351-2010-06-11.html
10080,https://www.pagina12.com.ar/diario/deportes/8-147352-2010-06-11.html
10081,https://www.pagina12.com.ar/diario/deportes/8-147340-2010-06-11.html
10082,https://www.pagina12.com.ar/diario/deportes/8-147342-2010-06-11.html
10083,https://www.pagina12.com.ar/diario/deportes/8-147343-2010-06-11.html
10084,https://www.pagina12.com.ar/diario/deportes/8-147334-2010-06-11.html
10085,https://www.pagina12.com.ar/diario/deportes/8-147335-2010-06-11.html
10086,https://www.pagina12.com.ar/diario/deportes/8-147336-2010-06-11.html
10087,https://www.pagina12.com.ar/diario/deportes/8-147337-2010-06-11.html
10088,https://www.pagina12.com.ar/diario/deportes/8-147338-2010-06-11.html
10089,https://www.pagina12.com.ar/diario/deportes/8-147339-2010-06-11.html
10090,https://www.pagina12.com.ar/diario/deportes/8-147341-2010-06-11.html
10091,https://www.pagina12.com.ar/diario/deportes/8-147344-2010-06-11.html
10092,https://www.pagina12.com.ar/diario/deportes/8-147345-2010-06-11.html
10093,https://www.pagina12.com.ar/diario/deportes/8-147346-2010-06-11.html
10094,https://www.pagina12.com.ar/diario/deportes/8-147347-2010-06-11.html
10095,https://www.pagina12.com.ar/diario/deportes/8-147348-2010-06-11.html
10096,https://www.pagina12.com.ar/diario/deportes/8-147353-2010-06-11.html
10097,https://www.pagina12.com.ar/diario/deportes/8-147354-2010-06-11.html
10098,https://www.pagina12.com.ar/diario/psicologia/9-147267-2010-06-11.html
10099,https://www.pagina12.com.ar/diario/psicologia/9-147268-2010-06-11.html
10100,https://www.pagina12.com.ar/diario/escrito/22-147120-2010-06-11.html
10101,https://www.pagina12.com.ar/diario/escrito/22-147119-2010-06-11.html
10102,https://www.pagina12.com.ar/diario/universidad/10-147367-2010-06-11.html
10103,https://www.pagina12.com.ar/diario/universidad/10-147368-2010-06-11.html
10104,https://www.pagina12.com.ar/diario/universidad/10-147369-2010-06-11.html
10105,https://www.pagina12.com.ar/diario/universidad/10-147370-2010-06-11.html
10106,https://www.pagina12.com.ar/diario/universidad/10-147371-2010-06-11.html
10107,https://www.pagina12.com.ar/diario/universidad/10-147155-2010-06-11.html
10108,https://www.pagina12.com.ar/diario/contratapa/13-147326-2010-06-11.html
10109,https://www.pagina12.com.ar/diario/elpais/1-147460-2010-06-12.html
10110,https://www.pagina12.com.ar/diario/elpais/1-147461-2010-06-12.html
10111,https://www.pagina12.com.ar/diario/elpais/1-147438-2010-06-12.html
10112,https://www.pagina12.com.ar/diario/elpais/1-147439-2010-06-12.html
10113,https://www.pagina12.com.ar/diario/elpais/1-147440-2010-06-12.html
10114,https://www.pagina12.com.ar/diario/elpais/1-147436-2010-06-12.html
10115,https://www.pagina12.com.ar/diario/elpais/1-147437-2010-06-12.html
10116,https://www.pagina12.com.ar/diario/elpais/1-147458-2010-06-12.html
10117,https://www.pagina12.com.ar/diario/elpais/1-147459-2010-06-12.html
10118,https://www.pagina12.com.ar/diario/elpais/1-147455-2010-06-12.html
10119,https://www.pagina12.com.ar/diario/elpais/1-147456-2010-06-12.html
10120,https://www.pagina12.com.ar/diario/economia/2-147445-2010-06-12.html
10121,https://www.pagina12.com.ar/diario/economia/2-147446-2010-06-12.html
10122,https://www.pagina12.com.ar/diario/economia/2-147433-2010-06-12.html
10123,https://www.pagina12.com.ar/diario/economia/2-147434-2010-06-12.html
10124,https://www.pagina12.com.ar/diario/economia/2-147435-2010-06-12.html
10125,https://www.pagina12.com.ar/diario/sociedad/3-147457-2010-06-12.html
10126,https://www.pagina12.com.ar/diario/sociedad/3-147453-2010-06-12.html
10127,https://www.pagina12.com.ar/diario/sociedad/3-147454-2010-06-12.html
10128,https://www.pagina12.com.ar/diario/sociedad/3-147452-2010-06-12.html
10129,https://www.pagina12.com.ar/diario/laventana/26-147249-2010-06-12.html
10130,https://www.pagina12.com.ar/diario/laventana/26-147250-2010-06-12.html
10131,https://www.pagina12.com.ar/diario/laventana/26-147251-2010-06-12.html
10132,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-18272-2010-06-12.html
10133,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18273-2010-06-12.html
10134,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18276-2010-06-12.html
10135,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-18274-2010-06-12.html
10136,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18277-2010-06-12.html
10137,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18278-2010-06-12.html
10138,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18282-2010-06-12.html
10139,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18279-2010-06-12.html
10140,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18280-2010-06-12.html
10141,https://www.pagina12.com.ar/diario/suplementos/espectaculos/9-18281-2010-06-12.html
10142,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18275-2010-06-12.html
10143,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-18271-2010-06-12.html
10144,https://www.pagina12.com.ar/diario/elmundo/4-147441-2010-06-12.html
10145,https://www.pagina12.com.ar/diario/elmundo/4-147442-2010-06-12.html
10146,https://www.pagina12.com.ar/diario/elmundo/4-147419-2010-06-12.html
10147,https://www.pagina12.com.ar/diario/elmundo/4-147420-2010-06-12.html
10148,https://www.pagina12.com.ar/diario/deportes/8-147443-2010-06-12.html
10149,https://www.pagina12.com.ar/diario/deportes/8-147422-2010-06-12.html
10150,https://www.pagina12.com.ar/diario/deportes/8-147423-2010-06-12.html
10151,https://www.pagina12.com.ar/diario/deportes/8-147448-2010-06-12.html
10152,https://www.pagina12.com.ar/diario/deportes/8-147449-2010-06-12.html
10153,https://www.pagina12.com.ar/diario/deportes/8-147426-2010-06-12.html
10154,https://www.pagina12.com.ar/diario/deportes/8-147427-2010-06-12.html
10155,https://www.pagina12.com.ar/diario/deportes/8-147428-2010-06-12.html
10156,https://www.pagina12.com.ar/diario/deportes/8-147429-2010-06-12.html
10157,https://www.pagina12.com.ar/diario/deportes/8-147430-2010-06-12.html
10158,https://www.pagina12.com.ar/diario/deportes/8-147431-2010-06-12.html
10159,https://www.pagina12.com.ar/diario/deportes/8-147432-2010-06-12.html
10160,https://www.pagina12.com.ar/diario/deportes/8-147450-2010-06-12.html
10161,https://www.pagina12.com.ar/diario/deportes/8-147451-2010-06-12.html
10162,https://www.pagina12.com.ar/diario/deportes/8-147424-2010-06-12.html
10163,https://www.pagina12.com.ar/diario/deportes/8-147425-2010-06-12.html
10164,https://www.pagina12.com.ar/diario/deportes/8-147444-2010-06-12.html
10165,https://www.pagina12.com.ar/diario/psicologia/9-147267-2010-06-12.html
10166,https://www.pagina12.com.ar/diario/psicologia/9-147268-2010-06-12.html
10167,https://www.pagina12.com.ar/diario/escrito/22-147120-2010-06-12.html
10168,https://www.pagina12.com.ar/diario/escrito/22-147119-2010-06-12.html
10169,https://www.pagina12.com.ar/diario/universidad/10-147367-2010-06-12.html
10170,https://www.pagina12.com.ar/diario/universidad/10-147368-2010-06-12.html
10171,https://www.pagina12.com.ar/diario/universidad/10-147369-2010-06-12.html
10172,https://www.pagina12.com.ar/diario/universidad/10-147370-2010-06-12.html
10173,https://www.pagina12.com.ar/diario/universidad/10-147371-2010-06-12.html
10174,https://www.pagina12.com.ar/diario/universidad/10-147155-2010-06-12.html
10175,https://www.pagina12.com.ar/diario/contratapa/13-147447-2010-06-12.html
10176,https://www.pagina12.com.ar/diario/elpais/1-147526-2010-06-13.html
10177,https://www.pagina12.com.ar/diario/elpais/1-147519-2010-06-13.html
10178,https://www.pagina12.com.ar/diario/elpais/1-147505-2010-06-13.html
10179,https://www.pagina12.com.ar/diario/elpais/1-147518-2010-06-13.html
10180,https://www.pagina12.com.ar/diario/elpais/1-147517-2010-06-13.html
10181,https://www.pagina12.com.ar/diario/elpais/1-147503-2010-06-13.html
10182,https://www.pagina12.com.ar/diario/elpais/1-147504-2010-06-13.html
10183,https://www.pagina12.com.ar/diario/elpais/1-147510-2010-06-13.html
10184,https://www.pagina12.com.ar/diario/elpais/1-147511-2010-06-13.html
10185,https://www.pagina12.com.ar/diario/elpais/1-147512-2010-06-13.html
10186,https://www.pagina12.com.ar/diario/elpais/1-147513-2010-06-13.html
10187,https://www.pagina12.com.ar/diario/elpais/1-147514-2010-06-13.html
10188,https://www.pagina12.com.ar/diario/elpais/1-147515-2010-06-13.html
10189,https://www.pagina12.com.ar/diario/elpais/1-147516-2010-06-13.html
10190,https://www.pagina12.com.ar/diario/economia/2-147472-2010-06-13.html
10191,https://www.pagina12.com.ar/diario/economia/2-147474-2010-06-13.html
10192,https://www.pagina12.com.ar/diario/economia/2-147473-2010-06-13.html
10193,https://www.pagina12.com.ar/diario/sociedad/3-147471-2010-06-13.html
10194,https://www.pagina12.com.ar/diario/sociedad/3-147495-2010-06-13.html
10195,https://www.pagina12.com.ar/diario/sociedad/3-147496-2010-06-13.html
10196,https://www.pagina12.com.ar/diario/sociedad/3-147497-2010-06-13.html
10197,https://www.pagina12.com.ar/diario/sociedad/3-147498-2010-06-13.html
10198,https://www.pagina12.com.ar/diario/sociedad/3-147499-2010-06-13.html
10199,https://www.pagina12.com.ar/diario/laventana/26-147249-2010-06-13.html
10200,https://www.pagina12.com.ar/diario/laventana/26-147250-2010-06-13.html
10201,https://www.pagina12.com.ar/diario/laventana/26-147251-2010-06-13.html
10202,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-18286-2010-06-13.html
10203,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18283-2010-06-13.html
10204,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18284-2010-06-13.html
10205,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18285-2010-06-13.html
10206,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18288-2010-06-13.html
10207,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18289-2010-06-13.html
10208,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18290-2010-06-13.html
10209,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-18287-2010-06-13.html
10210,https://www.pagina12.com.ar/diario/elmundo/4-147501-2010-06-13.html
10211,https://www.pagina12.com.ar/diario/elmundo/4-147506-2010-06-13.html
10212,https://www.pagina12.com.ar/diario/elmundo/4-147509-2010-06-13.html
10213,https://www.pagina12.com.ar/diario/elmundo/4-147502-2010-06-13.html
10214,https://www.pagina12.com.ar/diario/elmundo/4-147507-2010-06-13.html
10215,https://www.pagina12.com.ar/diario/elmundo/4-147508-2010-06-13.html
10216,https://www.pagina12.com.ar/diario/deportes/8-147479-2010-06-13.html
10217,https://www.pagina12.com.ar/diario/deportes/8-147480-2010-06-13.html
10218,https://www.pagina12.com.ar/diario/deportes/8-147481-2010-06-13.html
10219,https://www.pagina12.com.ar/diario/deportes/8-147475-2010-06-13.html
10220,https://www.pagina12.com.ar/diario/deportes/8-147476-2010-06-13.html
10221,https://www.pagina12.com.ar/diario/deportes/8-147527-2010-06-13.html
10222,https://www.pagina12.com.ar/diario/deportes/8-147528-2010-06-13.html
10223,https://www.pagina12.com.ar/diario/deportes/8-147529-2010-06-13.html
10224,https://www.pagina12.com.ar/diario/deportes/8-147530-2010-06-13.html
10225,https://www.pagina12.com.ar/diario/deportes/8-147523-2010-06-13.html
10226,https://www.pagina12.com.ar/diario/deportes/8-147524-2010-06-13.html
10227,https://www.pagina12.com.ar/diario/deportes/8-147525-2010-06-13.html
10228,https://www.pagina12.com.ar/diario/deportes/8-147520-2010-06-13.html
10229,https://www.pagina12.com.ar/diario/deportes/8-147521-2010-06-13.html
10230,https://www.pagina12.com.ar/diario/deportes/8-147486-2010-06-13.html
10231,https://www.pagina12.com.ar/diario/deportes/8-147487-2010-06-13.html
10232,https://www.pagina12.com.ar/diario/deportes/8-147488-2010-06-13.html
10233,https://www.pagina12.com.ar/diario/deportes/8-147477-2010-06-13.html
10234,https://www.pagina12.com.ar/diario/deportes/8-147478-2010-06-13.html
10235,https://www.pagina12.com.ar/diario/deportes/8-147482-2010-06-13.html
10236,https://www.pagina12.com.ar/diario/deportes/8-147483-2010-06-13.html
10237,https://www.pagina12.com.ar/diario/deportes/8-147484-2010-06-13.html
10238,https://www.pagina12.com.ar/diario/deportes/8-147485-2010-06-13.html
10239,https://www.pagina12.com.ar/diario/deportes/8-147489-2010-06-13.html
10240,https://www.pagina12.com.ar/diario/deportes/8-147490-2010-06-13.html
10241,https://www.pagina12.com.ar/diario/deportes/8-147491-2010-06-13.html
10242,https://www.pagina12.com.ar/diario/deportes/8-147492-2010-06-13.html
10243,https://www.pagina12.com.ar/diario/deportes/8-147493-2010-06-13.html
10244,https://www.pagina12.com.ar/diario/deportes/8-147494-2010-06-13.html
10245,https://www.pagina12.com.ar/diario/deportes/8-147522-2010-06-13.html
10246,https://www.pagina12.com.ar/diario/deportes/8-147531-2010-06-13.html
10247,https://www.pagina12.com.ar/diario/deportes/8-147532-2010-06-13.html
10248,https://www.pagina12.com.ar/diario/deportes/8-147533-2010-06-13.html
10249,https://www.pagina12.com.ar/diario/deportes/8-147534-2010-06-13.html
10250,https://www.pagina12.com.ar/diario/psicologia/9-147267-2010-06-13.html
10251,https://www.pagina12.com.ar/diario/psicologia/9-147268-2010-06-13.html
10252,https://www.pagina12.com.ar/diario/escrito/22-147120-2010-06-13.html
10253,https://www.pagina12.com.ar/diario/escrito/22-147119-2010-06-13.html
10254,https://www.pagina12.com.ar/diario/universidad/10-147367-2010-06-13.html
10255,https://www.pagina12.com.ar/diario/universidad/10-147368-2010-06-13.html
10256,https://www.pagina12.com.ar/diario/universidad/10-147369-2010-06-13.html
10257,https://www.pagina12.com.ar/diario/universidad/10-147370-2010-06-13.html
10258,https://www.pagina12.com.ar/diario/universidad/10-147371-2010-06-13.html
10259,https://www.pagina12.com.ar/diario/universidad/10-147155-2010-06-13.html
10260,https://www.pagina12.com.ar/diario/contratapa/13-147500-2010-06-13.html
10261,https://www.pagina12.com.ar/diario/elpais/1-147561-2010-06-14.html
10262,https://www.pagina12.com.ar/diario/elpais/1-147567-2010-06-14.html
10263,https://www.pagina12.com.ar/diario/elpais/1-147568-2010-06-14.html
10264,https://www.pagina12.com.ar/diario/elpais/1-147569-2010-06-14.html
10265,https://www.pagina12.com.ar/diario/elpais/1-147566-2010-06-14.html
10266,https://www.pagina12.com.ar/diario/elpais/1-147565-2010-06-14.html
10267,https://www.pagina12.com.ar/diario/elpais/1-147550-2010-06-14.html
10268,https://www.pagina12.com.ar/diario/elpais/1-147549-2010-06-14.html
10269,https://www.pagina12.com.ar/diario/economia/2-147551-2010-06-14.html
10270,https://www.pagina12.com.ar/diario/economia/2-147545-2010-06-14.html
10271,https://www.pagina12.com.ar/diario/economia/2-147552-2010-06-14.html
10272,https://www.pagina12.com.ar/diario/economia/2-147554-2010-06-14.html
10273,https://www.pagina12.com.ar/diario/economia/2-147555-2010-06-14.html
10274,https://www.pagina12.com.ar/diario/economia/2-147556-2010-06-14.html
10275,https://www.pagina12.com.ar/diario/sociedad/3-147546-2010-06-14.html
10276,https://www.pagina12.com.ar/diario/sociedad/3-147557-2010-06-14.html
10277,https://www.pagina12.com.ar/diario/sociedad/3-147553-2010-06-14.html
10278,https://www.pagina12.com.ar/diario/sociedad/3-147558-2010-06-14.html
10279,https://www.pagina12.com.ar/diario/laventana/26-147249-2010-06-14.html
10280,https://www.pagina12.com.ar/diario/laventana/26-147250-2010-06-14.html
10281,https://www.pagina12.com.ar/diario/laventana/26-147251-2010-06-14.html
10282,https://www.pagina12.com.ar/diario/suplementos/espectaculos/17-18301-2010-06-14.html
10283,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18293-2010-06-14.html
10284,https://www.pagina12.com.ar/diario/suplementos/espectaculos/13-18291-2010-06-14.html
10285,https://www.pagina12.com.ar/diario/suplementos/espectaculos/8-18296-2010-06-14.html
10286,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-18292-2010-06-14.html
10287,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18294-2010-06-14.html
10288,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18297-2010-06-14.html
10289,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18298-2010-06-14.html
10290,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18299-2010-06-14.html
10291,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18300-2010-06-14.html
10292,https://www.pagina12.com.ar/diario/suplementos/espectaculos/15-18295-2010-06-14.html
10293,https://www.pagina12.com.ar/diario/elmundo/4-147547-2010-06-14.html
10294,https://www.pagina12.com.ar/diario/elmundo/4-147562-2010-06-14.html
10295,https://www.pagina12.com.ar/diario/elmundo/4-147563-2010-06-14.html
10296,https://www.pagina12.com.ar/diario/elmundo/4-147564-2010-06-14.html
10297,https://www.pagina12.com.ar/diario/elmundo/4-147559-2010-06-14.html
10298,https://www.pagina12.com.ar/diario/dialogos/21-147548-2010-06-14.html
10299,https://www.pagina12.com.ar/diario/psicologia/9-147267-2010-06-14.html
10300,https://www.pagina12.com.ar/diario/psicologia/9-147268-2010-06-14.html
10301,https://www.pagina12.com.ar/diario/universidad/10-147367-2010-06-14.html
10302,https://www.pagina12.com.ar/diario/universidad/10-147368-2010-06-14.html
10303,https://www.pagina12.com.ar/diario/universidad/10-147369-2010-06-14.html
10304,https://www.pagina12.com.ar/diario/universidad/10-147370-2010-06-14.html
10305,https://www.pagina12.com.ar/diario/universidad/10-147371-2010-06-14.html
10306,https://www.pagina12.com.ar/diario/universidad/10-147155-2010-06-14.html
10307,https://www.pagina12.com.ar/diario/contratapa/13-147560-2010-06-14.html
10308,https://www.pagina12.com.ar/diario/elpais/1-147640-2010-06-15.html
10309,https://www.pagina12.com.ar/diario/elpais/1-147638-2010-06-15.html
10310,https://www.pagina12.com.ar/diario/elpais/1-147639-2010-06-15.html
10311,https://www.pagina12.com.ar/diario/elpais/1-147634-2010-06-15.html
10312,https://www.pagina12.com.ar/diario/elpais/1-147629-2010-06-15.html
10313,https://www.pagina12.com.ar/diario/elpais/1-147622-2010-06-15.html
10314,https://www.pagina12.com.ar/diario/elpais/1-147626-2010-06-15.html
10315,https://www.pagina12.com.ar/diario/elpais/1-147623-2010-06-15.html
10316,https://www.pagina12.com.ar/diario/elpais/1-147624-2010-06-15.html
10317,https://www.pagina12.com.ar/diario/elpais/1-147625-2010-06-15.html
10318,https://www.pagina12.com.ar/diario/elpais/1-147627-2010-06-15.html
10319,https://www.pagina12.com.ar/diario/elpais/1-147628-2010-06-15.html
10320,https://www.pagina12.com.ar/diario/elpais/1-147630-2010-06-15.html
10321,https://www.pagina12.com.ar/diario/elpais/1-147631-2010-06-15.html
10322,https://www.pagina12.com.ar/diario/elpais/1-147632-2010-06-15.html
10323,https://www.pagina12.com.ar/diario/elpais/1-147633-2010-06-15.html
10324,https://www.pagina12.com.ar/diario/elpais/1-147635-2010-06-15.html
10325,https://www.pagina12.com.ar/diario/elpais/1-147636-2010-06-15.html
10326,https://www.pagina12.com.ar/diario/elpais/1-147637-2010-06-15.html
10327,https://www.pagina12.com.ar/diario/economia/2-147592-2010-06-15.html
10328,https://www.pagina12.com.ar/diario/economia/2-147601-2010-06-15.html
10329,https://www.pagina12.com.ar/diario/economia/2-147603-2010-06-15.html
10330,https://www.pagina12.com.ar/diario/economia/2-147607-2010-06-15.html
10331,https://www.pagina12.com.ar/diario/economia/2-147602-2010-06-15.html
10332,https://www.pagina12.com.ar/diario/economia/2-147608-2010-06-15.html
10333,https://www.pagina12.com.ar/diario/economia/2-147604-2010-06-15.html
10334,https://www.pagina12.com.ar/diario/economia/2-147605-2010-06-15.html
10335,https://www.pagina12.com.ar/diario/economia/2-147606-2010-06-15.html
10336,https://www.pagina12.com.ar/diario/sociedad/3-147610-2010-06-15.html
10337,https://www.pagina12.com.ar/diario/sociedad/3-147593-2010-06-15.html
10338,https://www.pagina12.com.ar/diario/sociedad/3-147611-2010-06-15.html
10339,https://www.pagina12.com.ar/diario/sociedad/3-147615-2010-06-15.html
10340,https://www.pagina12.com.ar/diario/sociedad/3-147616-2010-06-15.html
10341,https://www.pagina12.com.ar/diario/sociedad/3-147617-2010-06-15.html
10342,https://www.pagina12.com.ar/diario/sociedad/3-147594-2010-06-15.html
10343,https://www.pagina12.com.ar/diario/sociedad/3-147612-2010-06-15.html
10344,https://www.pagina12.com.ar/diario/sociedad/3-147613-2010-06-15.html
10345,https://www.pagina12.com.ar/diario/sociedad/3-147614-2010-06-15.html
10346,https://www.pagina12.com.ar/diario/laventana/26-147249-2010-06-15.html
10347,https://www.pagina12.com.ar/diario/laventana/26-147250-2010-06-15.html
10348,https://www.pagina12.com.ar/diario/laventana/26-147251-2010-06-15.html
10349,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-18302-2010-06-15.html
10350,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18305-2010-06-15.html
10351,https://www.pagina12.com.ar/diario/suplementos/espectaculos/10-18308-2010-06-15.html
10352,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18309-2010-06-15.html
10353,https://www.pagina12.com.ar/diario/suplementos/espectaculos/6-18307-2010-06-15.html
10354,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-18303-2010-06-15.html
10355,https://www.pagina12.com.ar/diario/suplementos/espectaculos/5-18304-2010-06-15.html
10356,https://www.pagina12.com.ar/diario/suplementos/espectaculos/2-18306-2010-06-15.html
10357,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18310-2010-06-15.html
10358,https://www.pagina12.com.ar/diario/suplementos/espectaculos/3-18311-2010-06-15.html
10359,https://www.pagina12.com.ar/diario/elmundo/4-147618-2010-06-15.html
10360,https://www.pagina12.com.ar/diario/elmundo/4-147619-2010-06-15.html
10361,https://www.pagina12.com.ar/diario/elmundo/4-147595-2010-06-15.html
10362,https://www.pagina12.com.ar/diario/elmundo/4-147596-2010-06-15.html
10363,https://www.pagina12.com.ar/diario/elmundo/4-147597-2010-06-15.html
10364,https://www.pagina12.com.ar/diario/elmundo/4-147598-2010-06-15.html
10365,https://www.pagina12.com.ar/diario/elmundo/4-147599-2010-06-15.html
10366,https://www.pagina12.com.ar/diario/elmundo/4-147620-2010-06-15.html
10367,https://www.pagina12.com.ar/diario/elmundo/4-147621-2010-06-15.html
10368,https://www.pagina12.com.ar/diario/deportes/8-147600-2010-06-15.html
10369,https://www.pagina12.com.ar/diario/psicologia/9-147267-2010-06-15.html
